	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 2.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 2.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 2.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 2.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 2.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 2.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 2.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 2.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 2.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 2.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 3.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 3.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 3.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 3.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 3.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 3.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 3.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 3.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 3.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 3.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 4.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 4.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 4.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 4.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 4.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 4.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 4.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 4.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 4.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 4.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 5.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 5.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 5.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 5.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 5.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 5.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 5.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 5.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 5.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 5.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 6.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 6.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 6.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 6.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 6.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 6.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 6.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 6.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 6.c3d	H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 6.c3d
465	-142.47511	-1517.01050	-1749.69568	4431.13916				0.62671	1.89015	-0.95999	99.51315	-334.39685	-294.21747	1038.23462				0.51954	2.21661	-0.83621	0.62180	856.39453	-243.12646	2180.77441				0.09763	1.59657	-0.19569	-94.47273	-1646.50366	-790.33313	4338.02051				0.58153	1.85251	-0.39638	59.16837	-509.08514	-411.66479	1286.87634				0.45174	2.24362	-0.91077
466	-152.66711	-1529.69385	-1725.43665	4457.25049				0.65010	1.86951	-0.93222	93.33163	-383.50281	-345.02023	1144.19214				0.51618	2.21454	-0.86695	0.85979	866.08795	-233.13530	2193.10474				0.09777	1.60890	-0.18808	-89.96715	-1640.19934	-726.98914	4305.50879				0.55810	1.84922	-0.36417	51.99520	-568.33759	-485.49957	1449.77844				0.44373	2.23692	-0.93911
467	-162.33839	-1538.45703	-1694.20129	4476.06201				0.67327	1.85033	-0.90298	86.45929	-435.88220	-405.37790	1272.19324				0.51143	2.21094	-0.89666	1.11078	875.61029	-222.86754	2204.74902				0.09807	1.62094	-0.18024	-84.49931	-1630.95215	-665.13959	4266.17969				0.53194	1.84399	-0.33301	44.71299	-632.37500	-569.37384	1634.53064				0.43544	2.22833	-0.96541
468	-171.28609	-1544.06213	-1656.96777	4489.29248				0.69538	1.83285	-0.87245	78.97073	-491.82999	-475.78528	1422.75049				0.50550	2.20582	-0.92502	1.37520	884.90771	-212.38574	2215.62891				0.09860	1.63271	-0.17222	-78.20413	-1618.40356	-605.00726	4219.42676				0.50333	1.83638	-0.30294	37.39482	-700.99170	-662.94037	1839.48389				0.42726	2.21783	-0.98942
469	-179.28177	-1547.21533	-1614.48865	4498.10205				0.71557	1.81724	-0.84077	70.94029	-551.55347	-556.47357	1595.66602				0.49867	2.19919	-0.95174	1.65538	893.91193	-201.81142	2225.65576				0.09945	1.64421	-0.16413	-71.21780	-1602.30066	-546.71741	4164.77051				0.47239	1.82604	-0.27397	30.09717	-773.73907	-765.38470	2062.15869				0.41962	2.20543	-1.01086
470	-186.09074	-1548.48816	-1567.29187	4503.13379				0.73308	1.80363	-0.80804	62.43930	-615.13739	-647.33551	1789.98755				0.49123	2.19104	-0.97653	1.95498	902.57214	-191.19464	2234.78906				0.10070	1.65547	-0.15600	-63.67980	-1582.50073	-490.31516	4101.92236				0.43909	1.81274	-0.24606	22.85826	-849.90338	-875.34192	2299.19238				0.41292	2.19118	-1.02953
471	-191.49362	-1548.33594	-1515.79150	4504.73438				0.74729	1.79208	-0.77434	53.53337	-682.51306	-747.83246	2003.95691				0.48347	2.18139	-0.99914	2.27834	910.85999	-180.47311	2243.04077				0.10236	1.66658	-0.14778	-55.74511	-1558.95581	-435.83414	4030.85693				0.40332	1.79633	-0.21917	15.69710	-928.48047	-990.85840	2546.34741				0.40763	2.17520	-1.04518
472	-195.30527	-1547.17102	-1460.46753	4503.22705				0.75771	1.78269	-0.73982	44.27947	-753.42804	-856.90112	2234.95190				0.47577	2.17029	-1.01930	2.63033	918.75189	-169.53424	2250.43896				0.10446	1.67765	-0.13937	-47.59365	-1531.70483	-383.32092	3951.86353				0.36499	1.77675	-0.19328	8.61276	-1008.21936	-1109.49512	2798.77734				0.40416	2.15763	-1.05761
473	-197.38399	-1545.32727	-1401.85669	4498.83594				0.76396	1.77554	-0.70469	34.72250	-827.39960	-972.87219	2479.37744				0.46852	2.15777	-1.03675	3.01657	926.21478	-158.31206	2256.99756				0.10698	1.68878	-0.13071	-39.43076	-1500.85645	-332.76324	3865.51953				0.32407	1.75398	-0.16832	1.57980	-1087.74866	-1228.39575	3051.17188				0.40290	2.13866	-1.06668
474	-197.63541	-1542.96558	-1340.45178	4491.45117				0.76573	1.77057	-0.66916	24.88981	-903.64508	-1093.39722	2732.52490				0.46221	2.14382	-1.05123	3.44377	933.20764	-146.85938	2262.72339				0.10995	1.70002	-0.12184	-31.48175	-1466.55249	-284.01376	3772.58057				0.28067	1.72801	-0.14419	-5.44951	-1165.60657	-1344.22815	3297.61279				0.40418	2.11847	-1.07225
475	-196.02632	-1540.08679	-1276.75012	4480.75439				0.76281	1.76756	-0.63342	14.79907	-981.00598	-1215.53735	2988.77148				0.45733	2.12834	-1.06250	3.91908	939.69507	-135.31104	2267.63428				0.11340	1.71147	-0.11285	-23.98269	-1428.95715	-236.81288	3673.93115				0.23510	1.69881	-0.12071	-12.53493	-1240.24304	-1453.08923	3531.40503				0.40832	2.09720	-1.07415
476	-192.59650	-1536.60425	-1211.32410	4466.49561				0.75518	1.76625	-0.59769	4.46563	-1058.01660	-1335.97815	3241.99390				0.45436	2.11130	-1.07035	4.44820	945.65314	-123.75307	2271.75562				0.11727	1.72320	-0.10381	-17.16262	-1388.29675	-190.83499	3570.64282				0.18787	1.66639	-0.09769	-19.73932	-1310.18311	-1550.72058	3745.54395				0.41554	2.07502	-1.07219
477	-187.45001	-1532.38025	-1144.81299	4448.59082				0.74302	1.76633	-0.56224	-6.11396	-1133.05579	-1451.03271	3485.45435				0.45365	2.09271	-1.07467	5.03419	951.06256	-112.17651	2275.10132				0.12147	1.73529	-0.09469	-11.22029	-1344.90527	-145.67497	3464.04297				0.13965	1.63085	-0.07490	-27.11754	-1374.24219	-1633.26013	3934.09229				0.42600	2.05210	-1.06621
478	-180.73894	-1527.21606	-1077.88843	4427.02148				0.72666	1.76746	-0.52731	-16.96049	-1204.44934	-1556.67456	3711.84155				0.45554	2.07268	-1.07546	5.67863	955.89154	-100.58078	2277.64502				0.12591	1.74780	-0.08549	-6.30584	-1299.24243	-100.88339	3355.72729				0.09119	1.59248	-0.05209	-34.69531	-1431.67944	-1698.23987	4093.90771				0.43974	2.02868	-1.05615
479	-172.64735	-1520.80249	-1011.13049	4401.58447				0.70659	1.76918	-0.49312	-28.08152	-1270.68982	-1648.98145	3914.35815				0.46027	2.05138	-1.07269	6.38408	960.08270	-89.07568	2279.30225				0.13054	1.76073	-0.07628	-2.51119	-1251.86133	-56.08012	3247.43945				0.04336	1.55170	-0.02907	-42.47395	-1482.24927	-1744.99451	4225.18213				0.45666	2.00499	-1.04210
480	-163.37082	-1512.71704	-944.88605	4371.72949				0.68329	1.77089	-0.45976	-39.44688	-1330.69885	-1725.04993	4088.64307				0.46802	2.02908	-1.06633	7.15400	963.55438	-77.85679	2279.93042				0.13532	1.77402	-0.06721	0.13447	-1203.33948	-10.97758	3140.81421				-0.00287	1.50900	-0.00571	-50.44901	-1526.04199	-1774.20740	4330.33594				0.47656	1.98128	-1.02425
481	-153.09743	-1502.50647	-879.28265	4336.66553				0.65715	1.77195	-0.42720	-51.00964	-1384.00488	-1783.68323	4233.90332				0.47880	2.00620	-1.05641	7.98999	966.21423	-67.11034	2279.35278				0.14021	1.78762	-0.05844	1.66741	-1154.24121	34.70412	3037.19702				-0.04642	1.46490	0.01811	-58.61176	-1563.31726	-1787.35352	4412.87549				0.49907	1.95783	-1.00295
482	-141.99736	-1489.75769	-814.34528	4295.51318				0.62844	1.77177	-0.39540	-62.74458	-1430.61584	-1825.13538	4352.03320				0.49253	1.98314	-1.04304	8.89031	967.96832	-56.97142	2277.37939				0.14511	1.80143	-0.05008	2.19072	-1105.09351	81.25536	2937.52344				-0.08612	1.41990	0.04251	-66.94080	-1594.42468	-1786.27307	4476.60986				0.52366	1.93492	-0.97854
483	-130.22438	-1474.10999	-750.07550	4247.38086				0.59730	1.76978	-0.36427	-74.65833	-1470.74341	-1850.45801	4446.15479				0.50901	1.96022	-1.02641	9.85128	968.71832	-47.54035	2273.80054				0.14992	1.81539	-0.04221	1.86897	-1056.31006	128.90022	2842.14282				-0.12092	1.37442	0.06754	-75.39121	-1619.77258	-1772.87976	4525.12158				0.54975	1.91277	-0.95145
484	-117.92528	-1455.25500	-686.46814	4191.40967				0.56370	1.76545	-0.33373	-86.77230	-1504.66504	-1861.05334	4519.76514				0.52793	1.93769	-1.00666	10.86787	968.35699	-38.88309	2268.38550				0.15454	1.82939	-0.03490	0.91080	-1008.13690	177.75771	2750.77002				-0.15000	1.32867	0.09322	-83.89095	-1639.84875	-1748.97034	4561.51514				0.57664	1.89156	-0.92205
485	-105.24841	-1432.92505	-623.51550	4126.80078				0.52753	1.75831	-0.30370	-99.08650	-1532.71814	-1858.44409	4576.28760				0.54882	1.91574	-0.98400	11.93198	966.77496	-31.01129	2260.89062				0.15885	1.84331	-0.02817	-0.45602	-960.70062	227.89629	2662.74683				-0.17281	1.28273	0.11952	-92.34277	-1655.24731	-1716.07520	4588.34033				0.60358	1.87146	-0.89069
486	-92.35479	-1406.88953	-561.24573	4052.85645				0.48864	1.74785	-0.27412	-111.55175	-1555.30383	-1844.14050	4618.76123				0.57104	1.89455	-0.95864	13.03275	963.86304	-23.90286	2251.07568				0.16274	1.85704	-0.02198	-2.00903	-914.08850	279.40546	2577.39746				-0.18907	1.23667	0.14644	-100.62476	-1666.62952	-1675.38562	4607.55322				0.62977	1.85269	-0.85764
487	-79.43563	-1376.97229	-499.76520	3969.09790				0.44689	1.73362	-0.24496	-124.06236	-1572.90173	-1819.52661	4649.69531				0.59387	1.87425	-0.93084	14.16014	959.51208	-17.56734	2238.70361				0.16610	1.87047	-0.01638	-3.55102	-868.37891	332.39044	2494.22754				-0.19880	1.19057	0.17396	-108.59042	-1674.68054	-1627.83960	4620.63770				0.65439	1.83547	-0.82309
488	-66.72306	-1343.09045	-439.24271	3875.40625				0.40231	1.71522	-0.21623	-136.46196	-1586.09265	-1785.76794	4671.10156				0.61648	1.85501	-0.90082	15.30575	953.61096	-12.06073	2223.53613				0.16892	1.88348	-0.01141	-4.92331	-823.63129	386.89014	2412.95801				-0.20225	1.14451	0.20208	-116.07373	-1680.08374	-1574.23572	4628.78320				0.67674	1.82004	-0.78724
489	-54.48249	-1305.27185	-379.79526	3772.06909				0.35513	1.69234	-0.18792	-148.54747	-1595.53503	-1743.78650	4684.60889				0.63801	1.83706	-0.86876	16.45895	946.05420	-7.43063	2205.34521				0.17113	1.89592	-0.00714	-6.01034	-779.87134	442.82230	2333.47852				-0.19984	1.09855	0.23072	-122.88218	-1683.44189	-1515.24585	4632.82910				0.69620	1.80662	-0.75028
490	-42.98925	-1263.65601	-321.35614	3659.75708				0.30580	1.66478	-0.15993	-160.07687	-1601.88379	-1694.28967	4691.49072				0.65769	1.82063	-0.83479	17.60689	936.75519	-3.71022	2183.94312				0.17269	1.90769	-0.00362	-6.73650	-737.10693	500.01251	2255.85938				-0.19200	1.05272	0.25976	-128.78815	-1685.20410	-1451.41504	4633.12598				0.71216	1.79532	-0.71234
491	-32.49986	-1218.52686	-263.66483	3539.59888				0.25489	1.63248	-0.13205	-170.77419	-1605.72375	-1637.82495	4692.66211				0.67481	1.80594	-0.79902	18.74062	925.65790	-0.96907	2159.22119				0.17362	1.91874	-0.00096	-7.06061	-695.35168	558.27576	2180.40845				-0.17920	1.00711	0.28910	-133.54939	-1685.67517	-1383.25269	4629.62646				0.72403	1.78611	-0.67355
492	-23.22753	-1170.34387	-206.37280	3413.26978				0.20312	1.59566	-0.10406	-180.32993	-1607.56104	-1574.90710	4688.74951				0.68876	1.79311	-0.76155	19.85797	912.73358	0.69422	2131.14600				0.17399	1.92906	0.00070	-6.97193	-654.60992	617.49115	2107.65308				-0.16195	0.96176	0.31868	-136.95235	-1685.05457	-1311.36951	4622.13818				0.73137	1.77891	-0.63413
493	-15.32575	-1119.70032	-149.16400	3282.84473				0.15128	1.55472	-0.07575	-188.41791	-1607.84241	-1506.15552	4680.19775				0.69898	1.78223	-0.72257	20.96175	897.97546	1.20700	2099.75171				0.17392	1.93866	0.00125	-6.48747	-614.85388	677.61548	2038.27771				-0.14084	0.91668	0.34851	-138.84476	-1683.44934	-1236.53625	4610.48096				0.73394	1.77353	-0.59437
494	-8.87762	-1067.22815	-91.82677	3150.44507				0.10026	1.51016	-0.04697	-194.73660	-1606.95703	-1432.28809	4667.33740				0.70504	1.77335	-0.68234	22.05986	881.39862	0.53864	2065.13965				0.17357	1.94765	0.00057	-5.64862	-576.02325	738.62579	1973.06824				-0.11654	0.87184	0.37859	-139.14641	-1680.86353	-1159.61084	4594.49951				0.73171	1.76976	-0.55457
495	-3.89117	-1013.52917	-34.28315	3017.93457				0.05105	1.46249	-0.01767	-199.05301	-1605.24658	-1354.05835	4650.49805				0.70667	1.76645	-0.64114	23.16791	863.03021	-1.31981	2027.46301				0.17310	1.95613	-0.00143	-4.51580	-538.01843	800.44324	1912.77954				-0.08979	0.82710	0.40891	-137.84325	-1677.16675	-1081.41821	4573.96582				0.72482	1.76727	-0.51504
496	-0.29992	-959.15796	23.38837	2886.79443				0.00465	1.41219	0.01214	-201.22975	-1602.98450	-1272.30566	4630.07568				0.70380	1.76148	-0.59928	24.31013	842.89166	-4.36214	1986.88184				0.17274	1.96422	-0.00484	-3.16183	-500.70523	862.93402	1858.04626				-0.06132	0.78230	0.43947	-134.97078	-1672.07812	-1002.69006	4548.49902				0.71352	1.76563	-0.47603
497	2.03114	-904.63092	80.94418	2758.11255				-0.03794	1.35975	0.04230	-201.23044	-1600.29382	-1188.00476	4606.42139				0.69652	1.75827	-0.55712	25.51638	820.99573	-8.54554	1943.55713				0.17270	1.97200	-0.00975	-1.66494	-463.98135	925.99908	1809.53027				-0.03182	0.73727	0.47026	-130.59911	-1665.19202	-924.06769	4517.54297				0.69814	1.76433	-0.43774
498	3.29091	-850.44397	138.03432	2632.66895				-0.07584	1.30569	0.07262	-199.10754	-1597.09045	-1102.19995	4579.70459				0.68508	1.75650	-0.51506	26.81803	797.35681	-13.77232	1897.66980				0.17316	1.97960	-0.01617	-0.10309	-427.86188	989.62390	1768.13831				-0.00196	0.69202	0.50137	-124.82838	-1656.04468	-846.10327	4480.45264				0.67903	1.76280	-0.40031
499	3.70024	-797.08649	194.28473	2511.05469				-0.10836	1.25055	0.10286	-194.97797	-1593.09045	-1015.87140	4549.80859				0.66983	1.75570	-0.47343	28.24790	771.99176	-19.89889	1849.41919				0.17429	1.98711	-0.02409	1.45004	-392.49078	1053.82019	1734.96143				0.02768	0.64674	0.53290	-117.78751	-1644.16809	-769.24579	4436.55225				0.65653	1.76047	-0.36386
500	3.48971	-745.03076	249.30505	2393.75098				-0.13502	1.19495	0.13278	-188.99280	-1587.86279	-929.79553	4516.29102				0.65115	1.75529	-0.43249	29.84156	744.91614	-26.75515	1799.00879				0.17625	1.99464	-0.03348	2.92907	-358.08765	1118.55164	1710.99390				0.05657	0.60176	0.56493	-109.62884	-1629.12488	-693.85187	4385.15820				0.63092	1.75678	-0.32844
501	2.88011	-694.70435	302.63651	2281.15723				-0.15565	1.13949	0.16210	-181.31534	-1580.92566	-844.49200	4478.48193				0.62937	1.75466	-0.39238	31.63651	716.14899	-34.16035	1746.65332				0.17918	2.00229	-0.04427	4.28121	-324.89932	1183.69336	1696.89050				0.08428	0.55745	0.59754	-100.52184	-1610.53552	-620.21075	4325.61768				0.60238	1.75122	-0.29408
502	2.06503	-646.46509	353.76788	2173.61523				-0.17043	1.08474	0.19050	-172.11417	-1571.84729	-760.28625	4435.69092				0.60476	1.75326	-0.35313	33.67126	685.72034	-41.93805	1692.58789				0.18321	2.01014	-0.05642	5.46878	-293.17673	1249.00830	1692.84119				0.11051	0.51423	0.63075	-90.65115	-1588.08899	-548.53448	4257.33398				0.57098	1.74329	-0.26078
503	1.19848	-600.55896	402.31531	2071.34766				-0.17977	1.03117	0.21773	-161.56798	-1560.28308	-677.39014	4387.33398				0.57750	1.75061	-0.31476	35.98244	653.67444	-49.92201	1637.07544				0.18846	2.01829	-0.06990	6.46897	-263.16000	1314.12976	1698.51233				0.13510	0.47253	0.66453	-80.21928	-1561.54724	-478.93762	4179.83008				0.53668	1.73257	-0.22851
504	0.39112	-557.07141	448.24829	1974.34167				-0.18419	0.97902	0.24373	-149.87068	-1545.94507	-595.92993	4332.88770				0.54775	1.74629	-0.27723	38.60049	620.06610	-57.95137	1580.38977				0.19498	2.02684	-0.08466	7.27126	-235.06493	1378.55835	1713.04578				0.15796	0.43275	0.69881	-69.45220	-1530.75562	-411.46066	4092.83105				0.49939	1.71867	-0.19719
505	-0.28551	-515.95386	491.90671	1882.42480				-0.18414	0.92834	0.26867	-137.22592	-1528.55981	-515.93738	4271.81201				0.51561	1.73985	-0.24047	41.54822	584.95801	-65.86930	1522.81079				0.20283	2.03583	-0.10067	7.87428	-209.07014	1441.66296	1735.09985				0.17908	0.39529	0.73344	-58.60307	-1495.63391	-346.12079	3996.30225				0.45903	1.70126	-0.16675
506	-0.79154	-477.11917	533.80176	1795.53162				-0.18002	0.87914	0.29280	-123.83588	-1507.86621	-437.36044	4203.55811				0.48109	1.73088	-0.20437	44.83818	548.42267	-73.53305	1464.62244				0.21200	2.04527	-0.11789	8.28366	-185.30612	1502.70752	1762.95996				0.19847	0.36048	0.76826	-47.95173	-1456.18738	-282.94806	3890.50537				0.41561	1.68005	-0.13713
507	-1.11223	-440.49625	574.43463	1713.83813				-0.17216	0.83145	0.31637	-109.89972	-1483.61743	-360.12283	4127.60693				0.44411	1.71895	-0.16882	48.46743	510.54626	-80.82484	1406.12256				0.22244	2.05515	-0.13633	8.51014	-163.84340	1560.90247	1794.69336				0.21616	0.32860	0.80304	-37.79699	-1412.55273	-221.97499	3776.12598				0.36926	1.65484	-0.10830
508	-1.25282	-406.02518	614.23523	1637.70874				-0.16089	0.78536	0.33962	-95.62808	-1455.57422	-284.20355	4043.49146				0.40454	1.70362	-0.13374	52.41623	471.43268	-87.64533	1347.63123				0.23406	2.06538	-0.15598	8.56723	-144.68825	1615.44824	1828.29529				0.23220	0.29982	0.83757	-28.43914	-1365.01416	-163.16417	3654.30688				0.32032	1.62557	-0.08019
509	-1.23430	-373.65063	653.57056	1567.64294				-0.14648	0.74094	0.36275	-81.26242	-1423.52515	-209.67068	3950.88696				0.36228	1.68444	-0.09910	56.65222	431.20651	-93.90206	1289.50122				0.24674	2.07586	-0.17685	8.46957	-127.79129	1665.55786	1861.81091				0.24660	0.27425	0.87160	-20.15519	-1313.96838	-106.34496	3526.53345				0.26932	1.59228	-0.05267
510	-1.08961	-343.33228	692.76904	1504.28613				-0.12919	0.69832	0.38595	-67.08257	-1387.36328	-136.65285	3849.81445				0.31740	1.66101	-0.06491	61.13530	390.01489	-99.51078	1232.12585				0.26039	2.08644	-0.19891	8.23221	-113.06266	1710.49475	1893.45178				0.25937	0.25196	0.90491	-13.17266	-1259.90759	-51.24649	3394.56055				0.21695	1.55509	-0.02558
511	-0.86033	-315.05063	732.11102	1448.41748				-0.10929	0.65767	0.40939	-53.39961	-1347.16602	-65.27493	3740.84448				0.27015	1.63313	-0.03117	65.82086	348.02982	-104.40052	1175.95752				0.27490	2.09699	-0.22212	7.86995	-100.38346	1749.62939	1921.69519				0.27050	0.23296	0.93729	-7.64774	-1203.43237	2.39498	3260.39307				0.16401	1.51431	0.00121
512	-0.59327	-288.78653	771.77448	1400.82019				-0.08713	0.61915	0.43321	-40.53741	-1303.21399	4.41841	3625.16260				0.22100	1.60080	0.00212	70.65986	305.44391	-108.52187	1121.50879				0.29021	2.10740	-0.24640	7.39631	-89.61630	1782.46497	1945.31714				0.27997	0.21725	0.96853	-3.65174	-1145.24023	54.75826	3126.17798				0.11144	1.47037	0.02778
513	-0.33609	-264.50034	811.81830	1362.11487				-0.06315	0.58288	0.45748	-28.80285	-1255.97314	72.50684	3504.50952				0.17063	1.56426	0.03503	75.59324	262.45755	-111.86548	1069.33228				0.30626	2.11757	-0.27169	6.82302	-80.61459	1808.61670	1963.37415				0.28777	0.20484	0.99849	-1.16487	-1086.07227	105.94286	2993.97168				0.06030	1.42385	0.05417
514	-0.13203	-242.14034	852.23041	1332.69336				-0.03786	0.54894	0.48223	-18.45512	-1206.05798	139.14081	3381.05176				0.11985	1.52394	0.06763	80.54424	219.26572	-114.47849	1019.99799				0.32292	2.12741	-0.29794	6.16026	-73.22577	1827.79053	1975.17810				0.29389	0.19576	1.02699	-0.07565	-1026.66101	156.00412	2865.51392				0.01172	1.37536	0.08036
515	-0.01618	-221.66058	892.95941	1312.70691				-0.01171	0.51744	0.50748	-9.68661	-1154.16675	204.43243	3257.12012				0.06962	1.48045	0.09998	85.41772	176.04861	-116.46543	974.08331				0.34003	2.13686	-0.32515	5.41663	-67.27792	1839.79810	1980.28992				0.29838	0.19001	1.05388	-0.18796	-967.71399	204.95323	2742.13477				-0.03308	1.32557	0.10632
516	-0.01373	-203.01642	933.89307	1301.99194				0.01487	0.48850	0.53322	-2.61228	-1101.00208	268.40500	3134.86719				0.02099	1.43444	0.13207	90.10546	132.95967	-117.97621	932.15338				0.35742	2.14588	-0.35332	4.59890	-62.56194	1844.59961	1978.52563				0.30133	0.18751	1.07906	-1.23742	-909.90656	252.76079	2624.74780				-0.07293	1.27518	0.13196
517	-0.13937	-186.14836	974.85181	1299.99780				0.04145	0.46218	0.55939	2.73906	-1047.22888	331.02475	3016.02783				-0.02487	1.38656	0.16384	94.48344	90.11342	-119.19904	894.74188				0.37485	2.15444	-0.38242	3.71156	-58.83664	1842.32825	1969.95947				0.30290	0.18810	1.10247	-2.91814	-853.80798	299.39798	2513.74219				-0.10684	1.22486	0.15723
518	-0.39739	-170.97868	1015.62366	1305.82947				0.06761	0.43855	0.58593	6.42890	-993.47253	392.23999	2901.85596				-0.06679	1.33746	0.19522	98.40718	47.57418	-120.36761	862.34485				0.39199	2.16253	-0.41234	2.75627	-55.84801	1833.25732	1954.87183				0.30328	0.19151	1.12412	-4.92015	-799.75677	344.87668	2408.79956				-0.13421	1.17500	0.18207
519	-0.78268	-157.42351	1055.99292	1318.37683				0.09295	0.41761	0.61277	8.60283	-940.36292	451.98178	2793.26685				-0.10366	1.28785	0.22613	101.72227	5.34724	-121.77860	835.42230				0.40849	2.17016	-0.44300	1.73221	-53.33812	1817.74390	1933.64380				0.30267	0.19744	1.14402	-6.96624	-747.83661	389.26151	2309.00513				-0.15485	1.12569	0.20649
520	-1.28246	-145.40128	1095.74780	1336.43823				0.11714	0.39941	0.63983	9.47515	-888.56409	510.18152	2691.01660				-0.13450	1.23855	0.25650	104.28168	-36.62410	-123.80779	814.42413				0.42398	2.17729	-0.47433	0.63741	-51.05855	1796.15820	1906.66309				0.30122	0.20551	1.16220	-8.83315	-697.98590	432.68106	2213.27417				-0.16895	1.07684	0.23050
521	-1.87777	-134.82257	1134.65405	1358.76111				0.13992	0.38396	0.66703	9.31073	-838.65375	566.83289	2595.53296				-0.15861	1.19035	0.28628	105.95355	-78.45783	-126.91177	799.84302				0.43812	2.18389	-0.50629	-0.52788	-48.79584	1768.85925	1874.31580				0.29906	0.21533	1.17863	-10.35654	-650.10443	475.31134	2120.70239				-0.17682	1.02833	0.25420
